merge_distance,distance_jump
1.5366364996118496,0.000668711116149856
1.5373959164963609,0.0007594168845113103
1.5394151915811523,0.002019275084791383
1.5394737791770898,5.85875959375759e-05
1.5397354394790244,0.0002616603019345298
1.5412476002991595,0.0015121608201351666
1.544048443457957,0.0028008431587975835
1.544234206388789,0.00018576293083194528
1.5445585237968358,0.00032431740804672593
1.5450641693613176,0.0005056455644818492
1.5454508733600327,0.00038670399871509886
1.5473602514863212,0.0019093781262884413
1.5482879479389213,0.0009276964526001574
1.5485967366284783,0.00030878868955697136
1.5505043547839448,0.0019076181554664728
1.5509271369776372,0.0004227821936924059
1.5518894980118394,0.0009623610342022193
1.552347376353335,0.00045787834149568774
1.5525416034218102,0.00019422706847516125
1.5529816527933349,0.0004400493715246423
1.55338565583491,0.00040400304157506284
1.5534450050823096,5.934924739969816e-05
1.5545094483363544,0.0010644432540447557
1.554717607006284,0.00020815866992962562
1.5562308099511066,0.0015132029448226003
1.5563342278345595,0.00010341788345291647
1.5568057205997725,0.00047149276521296635
1.5583609935733,0.0015552729735275328
1.5603869433201292,0.0020259497468291254
1.561078898254207,0.0006919549340778097
1.5620483617098435,0.0009694634556365322
1.5625478303165616,0.0004994686067181231
1.5625629480329162,1.5117716354540178e-05
1.5630994055384413,0.000536457505525112
1.563283669332778,0.00018426379433678086
1.5635270240268928,0.0002433546941147391
1.5637592647129863,0.00023224068609351
1.565178619490053,0.0014193547770666726
1.5660636698072985,0.000885050317245506
1.566375768536153,0.00031209872885451517
1.5678310271872384,0.0014552586510854226
1.5701330768841353,0.0023020496968968462
1.5721187194513757,0.001985642567240431
1.5722783518178243,0.00015963236644855883
1.5735813296198649,0.0013029778020405836
1.5739563216166357,0.00037499199677082373
1.5753925249225194,0.0014362033058836765
1.5756006476320839,0.00020812270956449552
1.5758379615079283,0.00023731387584446928
1.5762931330599093,0.0004551715519809374
1.5773689815068352,0.0010758484469259866
1.5789595591643828,0.0015905776575475539
1.5796848361307971,0.0007252769664143344
1.5818579920272873,0.002173155896490142
1.5841209139521948,0.0022629219249075128
1.5842385947192128,0.00011768076701801355
1.584277382075364,3.87873561511487e-05
1.5846378882007512,0.0003605061253872943
1.5851920423063677,0.0005541541056164334
1.5853447222405614,0.0001526799341937668
1.5854328468856012,8.812464503971107e-05
1.5860158577403498,0.0005830108547486557
1.5885660238113035,0.0025501660709537077
1.5893727524677435,0.0008067286564399367
1.5900541619730402,0.0006814095052967151
1.5909884514830435,0.0009342895100032944
1.5911704133008462,0.0001819618178027227
1.5936258189613643,0.0024554056605181618
1.5956931937444851,0.002067374783120801
1.5968361576147485,0.0011429638702633582
1.5970190536737425,0.00018289605899401984
1.5975256197844805,0.0005065661107379604
1.5978741859030914,0.0003485661186108935
1.5980023805855967,0.00012819468250535593
1.5984452012033776,0.00044282061778089243
1.598474427671127,2.9226467749277063e-05
1.5986865053812902,0.00021207771016329424
1.5991395544190825,0.000453049037792308
1.5994228825759709,0.00028332815688836277
1.5997866262584044,0.00036374368243352606
1.6004576063321783,0.0006709800737738636
1.6018188332993002,0.0013612269671219313
1.6019659866372375,0.00014715333793735574
1.6025661918487184,0.0006002052114808532
1.6026957832042719,0.00012959135555346002
1.6035238271282153,0.0008280439239434223
1.6042147173414791,0.0006908902132638506
1.604538211230679,0.0003234938891998329
